order_number,sales_channel,warehouse_code,warehouse_branch_code,warehouse_location,store_location,store_id,store_branch_id,customer_id,customer_gender,product_id,product_category,product_type,payment_type,procured_date,procured_date_year,procured_date_month,order_date,order_date_year,order_date_month,ship_date,ship_date_year,ship_date_month,delivery_date,delivery_date_year,delivery_date_month,salesteam_id,salesteam_category,salesteam_name,order_quantity,discount_applied,unit_cost,unit_price,sale_price,profit,holding_cost
18183,In-Store,0,0,null,"Houston, TX",1224,1001,227,Female,5917,444,Health and beauty,Ewallet,2020-11-09,2020,11,2020-11-17,2020,11,2020-11-24,2020,11,2020-12-07,2020,12,5917,6,Team Dynamo,3,0.08,2270.90,3604.60,3334.26,1063.36,4
18189,In-Store,0,0,null,"Houston, TX",1225,1001,263,Female,5918,444,Health and beauty,Ewallet,2022-01-19,2022,1,2022-01-29,2022,1,2022-02-05,2022,2,2022-02-16,2022,2,5918,6,Team Dynamo,7,0.08,2734.61,6076.90,5621.13,2886.52,2
18198,In-Store,0,0,null,"Houston, TX",1226,1001,355,Male,5919,444,Health and beauty,Credit Card,2021-09-23,2021,9,2021-10-04,2021,10,2021-10-10,2021,10,2021-10-21,2021,10,5919,6,Team Dynamo,3,0.15,544.98,1112.20,945.37,400.39,8
18203,In-Store,0,0,null,"Houston, TX",1227,1001,391,Male,5920,444,Health and beauty,Ewallet,2021-02-20,2021,2,2021-03-16,2021,3,2021-03-24,2021,3,2021-04-04,2021,4,5920,6,Team Dynamo,4,0.05,2364.97,3195.90,3036.11,671.14,3
18225,In-Store,0,0,null,"Houston, TX",1228,1001,527,Male,5921,444,Health and beauty,Ewallet,2022-02-26,2022,2,2022-03-18,2022,3,2022-03-25,2022,3,2022-04-08,2022,4,5921,6,Team Dynamo,6,0.08,3277.91,6070.20,5614.94,2337.03,1
18242,In-Store,0,0,null,"Houston, TX",1229,1001,601,Female,5922,444,Health and beauty,Cash,2021-12-26,2021,12,2021-12-30,2021,12,2022-01-01,2022,1,2022-01-11,2022,1,5922,6,Team Dynamo,6,0.05,493.12,1072.00,1018.40,525.28,6
18246,In-Store,0,0,null,"Houston, TX",1230,1001,639,Male,5923,444,Health and beauty,Ewallet,2022-02-02,2022,2,2022-02-28,2022,2,2022-03-08,2022,3,2022-03-21,2022,3,5923,6,Team Dynamo,3,0.05,554.76,770.50,731.98,177.22,1
18256,In-Store,0,0,null,"Houston, TX",1231,1001,714,Female,5924,444,Health and beauty,Ewallet,2022-09-05,2022,9,2022-09-14,2022,9,2022-09-18,2022,9,2022-10-02,2022,10,5924,6,Team Dynamo,3,0.08,1710.91,2251.20,2082.36,371.45,2
18263,In-Store,0,0,null,"Houston, TX",1232,1001,766,Male,5925,444,Health and beauty,Cash,2021-07-02,2021,7,2021-07-12,2021,7,2021-07-14,2021,7,2021-07-15,2021,7,5925,6,Team Dynamo,7,0.05,127.84,241.20,229.14,101.30,3
18327,In-Store,0,0,null,"Los Angeles, CA",1233,2001,1208,Female,5926,444,Health and beauty,Credit Card,2022-03-24,2022,3,2022-04-23,2022,4,2022-04-30,2022,4,2022-05-07,2022,5,5926,6,Team Dynamo,5,0.05,1055.25,2512.50,2386.88,1331.63,10
18335,In-Store,0,0,null,"Los Angeles, CA",1234,2001,1251,Male,5927,444,Health and beauty,Ewallet,2022-01-21,2022,1,2022-01-31,2022,1,2022-02-10,2022,2,2022-02-22,2022,2,5927,6,Team Dynamo,5,0.10,1064.97,1936.30,1742.67,677.70,10
18337,In-Store,0,0,null,"Los Angeles, CA",1235,2001,1285,Female,5928,444,Health and beauty,Ewallet,2020-08-17,2020,8,2020-08-26,2020,8,2020-08-28,2020,8,2020-09-11,2020,9,5928,6,Team Dynamo,4,0.20,1301.01,1782.20,1425.76,124.75,3
18348,In-Store,0,0,null,"Los Angeles, CA",1236,2001,1347,Male,5929,444,Health and beauty,Credit Card,2022-07-06,2022,7,2022-07-16,2022,7,2022-07-24,2022,7,2022-08-01,2022,8,5929,6,Team Dynamo,4,0.15,2679.93,3999.90,3399.92,719.99,8
18350,In-Store,0,0,null,"Los Angeles, CA",1237,2001,1360,Female,5930,444,Health and beauty,Credit Card,2020-02-23,2020,2,2020-02-24,2020,2,2020-03-02,2020,3,2020-03-03,2020,3,5930,6,Team Dynamo,4,0.05,2905.39,3926.20,3729.89,824.50,4
18374,In-Store,0,0,null,"Los Angeles, CA",1238,2001,1515,Male,5931,444,Health and beauty,Cash,2021-01-05,2021,1,2021-01-08,2021,1,2021-01-10,2021,1,2021-01-14,2021,1,5931,6,Team Dynamo,8,0.20,1195.82,2599.60,2079.68,883.86,2
18377,In-Store,0,0,null,"Los Angeles, CA",1239,2001,1536,Male,5932,444,Health and beauty,Cash,2020-01-20,2020,1,2020-01-29,2020,1,2020-02-06,2020,2,2020-02-19,2020,2,5932,6,Team Dynamo,5,0.15,104.92,194.30,165.16,60.24,9
18398,In-Store,0,0,null,"Los Angeles, CA",1240,2001,1638,Male,5933,444,Health and beauty,Ewallet,2020-08-03,2020,8,2020-08-19,2020,8,2020-08-24,2020,8,2020-08-31,2020,8,5933,6,Team Dynamo,8,0.05,2045.11,3932.90,3736.26,1691.15,6
18403,In-Store,0,0,null,"Los Angeles, CA",1241,2001,1659,Male,5934,444,Health and beauty,Ewallet,2020-07-12,2020,7,2020-07-14,2020,7,2020-07-23,2020,7,2020-08-06,2020,8,5934,6,Team Dynamo,5,0.05,4177.58,5802.20,5512.09,1334.51,7
18407,In-Store,0,0,null,"Los Angeles, CA",1242,2001,1670,Male,5935,444,Health and beauty,Cash,2021-05-16,2021,5,2021-05-30,2021,5,2021-06-03,2021,6,2021-06-12,2021,6,5935,6,Team Dynamo,1,0.15,743.43,978.20,831.47,88.04,3
18463,In-Store,0,0,null,"Los Angeles, CA",1243,2001,1990,Female,5936,444,Health and beauty,Cash,2020-04-15,2020,4,2020-05-11,2020,5,2020-05-17,2020,5,2020-05-19,2020,5,5936,6,Team Dynamo,1,0.40,651.24,1085.40,651.24,0.00,8
18476,In-Store,0,0,null,"Los Angeles, CA",1244,2001,2062,Female,5937,444,Health and beauty,Credit Card,2020-03-04,2020,3,2020-03-30,2020,3,2020-04-08,2020,4,2020-04-18,2020,4,5937,6,Team Dynamo,5,0.08,1322.38,3075.30,2844.65,1522.27,3
18485,In-Store,0,0,null,"Los Angeles, CA",1245,2001,2105,Female,5938,444,Health and beauty,Ewallet,2020-08-30,2020,8,2020-09-01,2020,9,2020-09-04,2020,9,2020-09-12,2020,9,5938,6,Team Dynamo,7,0.40,1417.99,1916.20,1149.72,-268.27,2
18486,In-Store,0,0,null,"Los Angeles, CA",1246,2001,2107,Male,5939,444,Health and beauty,Cash,2020-01-28,2020,1,2020-02-07,2020,2,2020-02-08,2020,2,2020-02-21,2020,2,5939,6,Team Dynamo,5,0.05,447.16,951.40,903.83,456.67,9
18508,In-Store,0,0,null,"Seattle, WA",1247,3001,2203,Female,5940,444,Health and beauty,Cash,2020-05-18,2020,5,2020-05-30,2020,5,2020-06-07,2020,6,2020-06-15,2020,6,5940,6,Team Dynamo,4,0.30,1242.05,2003.30,1402.31,160.26,8
18514,In-Store,0,0,null,"Seattle, WA",1248,3001,2252,Female,5941,444,Health and beauty,Ewallet,2021-12-02,2021,12,2021-12-15,2021,12,2021-12-22,2021,12,2021-12-25,2021,12,5941,6,Team Dynamo,2,0.05,130.65,167.50,159.13,28.48,3
18528,In-Store,0,0,null,"Seattle, WA",1249,3001,2304,Female,5942,444,Health and beauty,Cash,2022-08-19,2022,8,2022-08-22,2022,8,2022-08-24,2022,8,2022-09-02,2022,9,5942,6,Team Dynamo,7,0.08,72.36,180.90,167.33,94.97,3
18536,In-Store,0,0,null,"Seattle, WA",1250,3001,2344,Male,5943,444,Health and beauty,Ewallet,2021-10-05,2021,10,2021-10-06,2021,10,2021-10-13,2021,10,2021-10-21,2021,10,5943,6,Team Dynamo,1,0.30,93.80,187.60,131.32,37.52,10
18541,In-Store,0,0,null,"Seattle, WA",1251,3001,2371,Male,5944,444,Health and beauty,Cash,2020-11-19,2020,11,2020-11-25,2020,11,2020-11-26,2020,11,2020-11-29,2020,11,5944,6,Team Dynamo,8,0.05,1201.98,2003.30,1903.14,701.16,1
18547,In-Store,0,0,null,"Seattle, WA",1252,3001,2418,Female,5945,444,Health and beauty,Ewallet,2020-01-22,2020,1,2020-02-16,2020,2,2020-02-22,2020,2,2020-03-03,2020,3,5945,6,Team Dynamo,7,0.10,1322.58,3149.00,2834.10,1511.52,1
18548,In-Store,0,0,null,"Seattle, WA",1253,3001,2423,Male,5946,444,Health and beauty,Cash,2021-10-05,2021,10,2021-10-18,2021,10,2021-10-28,2021,10,2021-10-31,2021,10,5946,6,Team Dynamo,6,0.15,1904.48,2539.30,2158.41,253.93,6
18552,In-Store,0,0,null,"Seattle, WA",1254,3001,2463,Female,5947,444,Health and beauty,Ewallet,2022-08-04,2022,8,2022-08-09,2022,8,2022-08-10,2022,8,2022-08-25,2022,8,5947,6,Team Dynamo,3,0.08,1989.90,3979.80,3681.32,1691.42,3
18583,In-Store,0,0,null,"Seattle, WA",1255,3001,2677,Female,5948,444,Health and beauty,Credit Card,2020-11-30,2020,11,2020-12-17,2020,12,2020-12-21,2020,12,2020-12-26,2020,12,5948,6,Team Dynamo,5,0.08,2842.94,3644.80,3371.44,528.50,6
18591,In-Store,0,0,null,"Seattle, WA",1256,3001,2727,Female,5949,444,Health and beauty,Cash,2020-07-30,2020,7,2020-08-02,2020,8,2020-08-08,2020,8,2020-08-16,2020,8,5949,6,Team Dynamo,6,0.05,347.86,790.60,751.07,403.21,8
18624,In-Store,0,0,null,"Seattle, WA",1257,3001,2930,Male,5950,444,Health and beauty,Ewallet,2021-08-16,2021,8,2021-08-20,2021,8,2021-08-24,2021,8,2021-08-28,2021,8,5950,6,Team Dynamo,5,0.08,2406.64,3008.30,2782.68,376.04,7
18683,In-Store,0,0,null,"Houston, TX",1258,1001,47,Male,5951,555,Home and lifestyle,Ewallet,2021-05-21,2021,5,2021-06-09,2021,6,2021-06-16,2021,6,2021-06-21,2021,6,5951,6,Team Dynamo,6,0.10,1739.32,3953.00,3557.70,1818.38,8
18688,In-Store,0,0,null,"Houston, TX",1259,1001,107,Male,5952,555,Home and lifestyle,Cash,2020-03-26,2020,3,2020-04-08,2020,4,2020-04-16,2020,4,2020-04-23,2020,4,5952,6,Team Dynamo,2,0.10,1442.38,1849.20,1664.28,221.90,1
18690,In-Store,0,0,null,"Houston, TX",1260,1001,117,Male,5953,555,Home and lifestyle,Ewallet,2021-10-15,2021,10,2021-10-31,2021,10,2021-11-03,2021,11,2021-11-09,2021,11,5953,6,Team Dynamo,4,0.40,1549.31,1889.40,1133.64,-415.67,1
18706,In-Store,0,0,null,"Houston, TX",1261,1001,218,Female,5954,555,Home and lifestyle,Ewallet,2020-04-05,2020,4,2020-04-26,2020,4,2020-05-05,2020,5,2020-05-09,2020,5,5954,6,Team Dynamo,1,0.05,1117.43,1802.30,1712.19,594.76,7
18719,In-Store,0,0,null,"Houston, TX",1262,1001,274,Male,5955,555,Home and lifestyle,Ewallet,2021-11-17,2021,11,2021-12-04,2021,12,2021-12-14,2021,12,2021-12-17,2021,12,5955,6,Team Dynamo,7,0.05,851.24,1105.50,1050.23,198.99,4
18724,In-Store,0,0,null,"Houston, TX",1263,1001,304,Male,5956,555,Home and lifestyle,Credit Card,2022-03-07,2022,3,2022-03-18,2022,3,2022-03-25,2022,3,2022-04-03,2022,4,5956,6,Team Dynamo,6,0.15,2218.84,3892.70,3308.80,1089.96,10
18731,In-Store,0,0,null,"Houston, TX",1264,1001,377,Male,5957,555,Home and lifestyle,Ewallet,2022-05-12,2022,5,2022-05-22,2022,5,2022-05-24,2022,5,2022-06-02,2022,6,5957,6,Team Dynamo,4,0.05,743.70,991.60,942.02,198.32,5
18772,In-Store,0,0,null,"Houston, TX",1265,1001,609,Female,5958,555,Home and lifestyle,Credit Card,2021-01-11,2021,1,2021-01-17,2021,1,2021-01-22,2021,1,2021-02-01,2021,2,5958,6,Team Dynamo,4,0.10,2394.98,3926.20,3533.58,1138.60,4
18774,In-Store,0,0,null,"Houston, TX",1266,1001,618,Male,5959,555,Home and lifestyle,Ewallet,2021-12-06,2021,12,2021-12-26,2021,12,2022-01-01,2022,1,2022-01-13,2022,1,5959,6,Team Dynamo,8,0.08,2900.43,3919.50,3625.54,725.11,8
18779,In-Store,0,0,null,"Houston, TX",1267,1001,657,Female,5960,555,Home and lifestyle,Credit Card,2020-10-20,2020,10,2020-11-02,2020,11,2020-11-03,2020,11,2020-11-05,2020,11,5960,6,Team Dynamo,4,0.40,68.68,167.50,100.50,31.82,2
18785,In-Store,0,0,null,"Houston, TX",1268,1001,697,Male,5961,555,Home and lifestyle,Cash,2020-11-11,2020,11,2020-12-02,2020,12,2020-12-03,2020,12,2020-12-13,2020,12,5961,6,Team Dynamo,6,0.08,469.94,1118.90,1034.98,565.04,5
18794,In-Store,0,0,null,"Houston, TX",1269,1001,760,Male,5962,555,Home and lifestyle,Cash,2021-08-31,2021,8,2021-09-30,2021,9,2021-10-06,2021,10,2021-10-18,2021,10,5962,6,Team Dynamo,6,0.15,1971.61,3865.90,3286.02,1314.41,8
18804,In-Store,0,0,null,"Houston, TX",1270,1001,811,Male,5963,555,Home and lifestyle,Cash,2021-09-14,2021,9,2021-09-23,2021,9,2021-10-02,2021,10,2021-10-11,2021,10,5963,6,Team Dynamo,8,0.20,1417.45,1728.60,1382.88,-34.57,3
18810,In-Store,0,0,null,"Houston, TX",1271,1001,862,Male,5964,555,Home and lifestyle,Ewallet,2022-03-21,2022,3,2022-04-17,2022,4,2022-04-26,2022,4,2022-05-09,2022,5,5964,6,Team Dynamo,7,0.10,492.65,1145.70,1031.13,538.48,8
18846,In-Store,0,0,null,"Los Angeles, CA",1272,2001,1090,Male,5965,555,Home and lifestyle,Ewallet,2021-09-11,2021,9,2021-09-14,2021,9,2021-09-22,2021,9,2021-10-07,2021,10,5965,6,Team Dynamo,8,0.05,656.47,924.60,878.37,221.90,9
18927,In-Store,0,0,null,"Los Angeles, CA",1273,2001,1503,Male,5966,555,Home and lifestyle,Ewallet,2020-12-08,2020,12,2020-12-21,2020,12,2020-12-23,2020,12,2020-12-26,2020,12,5966,6,Team Dynamo,4,0.10,1370.02,1929.60,1736.64,366.62,4
18946,In-Store,0,0,null,"Los Angeles, CA",1274,2001,1599,Female,5967,555,Home and lifestyle,Ewallet,2020-07-20,2020,7,2020-08-11,2020,8,2020-08-12,2020,8,2020-08-15,2020,8,5967,6,Team Dynamo,7,0.05,635.56,1025.10,973.85,338.29,7
18962,In-Store,0,0,null,"Los Angeles, CA",1275,2001,1690,Female,5968,555,Home and lifestyle,Ewallet,2022-09-08,2022,9,2022-10-01,2022,10,2022-10-09,2022,10,2022-10-18,2022,10,5968,6,Team Dynamo,6,0.05,3015.00,4020.00,3819.00,804.00,1
19000,In-Store,0,0,null,"Los Angeles, CA",1276,2001,1875,Male,5969,555,Home and lifestyle,Ewallet,2020-09-28,2020,9,2020-09-30,2020,9,2020-10-05,2020,10,2020-10-15,2020,10,5969,6,Team Dynamo,1,0.08,159.46,234.50,216.91,57.45,8
19005,In-Store,0,0,null,"Los Angeles, CA",1277,2001,1919,Female,5970,555,Home and lifestyle,Ewallet,2020-08-21,2020,8,2020-09-07,2020,9,2020-09-08,2020,9,2020-09-21,2020,9,5970,6,Team Dynamo,2,0.10,1604.78,3343.30,3008.97,1404.19,9
19020,In-Store,0,0,null,"Los Angeles, CA",1278,2001,2047,Female,5971,555,Home and lifestyle,Ewallet,2021-02-20,2021,2,2021-03-12,2021,3,2021-03-16,2021,3,2021-03-24,2021,3,5971,6,Team Dynamo,2,0.05,553.96,1045.20,992.94,438.98,1
19027,In-Store,0,0,null,"Los Angeles, CA",1279,2001,2093,Female,5972,555,Home and lifestyle,Cash,2022-08-07,2022,8,2022-08-29,2022,8,2022-09-03,2022,9,2022-09-13,2022,9,5972,6,Team Dynamo,4,0.05,466.86,897.80,852.91,386.05,9
19039,In-Store,0,0,null,"Los Angeles, CA",1280,2001,2153,Female,5973,555,Home and lifestyle,Ewallet,2020-01-07,2020,1,2020-02-06,2020,2,2020-02-14,2020,2,2020-02-26,2020,2,5973,6,Team Dynamo,7,0.10,4708.22,6539.20,5885.28,1177.06,10
19043,In-Store,0,0,null,"Seattle, WA",1281,3001,2206,Male,5974,555,Home and lifestyle,Ewallet,2021-11-27,2021,11,2021-12-27,2021,12,2021-12-30,2021,12,2022-01-01,2022,1,5974,6,Team Dynamo,2,0.10,880.92,1159.10,1043.19,162.27,3
19062,In-Store,0,0,null,"Seattle, WA",1282,3001,2319,Female,5975,555,Home and lifestyle,Ewallet,2022-11-02,2022,11,2022-11-20,2022,11,2022-11-30,2022,11,2022-12-05,2022,12,5975,6,Team Dynamo,6,0.08,441.66,690.10,638.34,196.68,6
19074,In-Store,0,0,null,"Seattle, WA",1283,3001,2374,Male,5976,555,Home and lifestyle,Ewallet,2022-10-14,2022,10,2022-11-08,2022,11,2022-11-13,2022,11,2022-11-18,2022,11,5976,6,Team Dynamo,6,0.08,438.98,1045.20,966.81,527.83,9
19084,In-Store,0,0,null,"Seattle, WA",1284,3001,2440,Male,5977,555,Home and lifestyle,Credit Card,2021-11-08,2021,11,2021-11-11,2021,11,2021-11-19,2021,11,2021-11-29,2021,11,5977,6,Team Dynamo,4,0.08,827.32,1969.80,1822.07,994.75,5
19089,In-Store,0,0,null,"Seattle, WA",1285,3001,2480,Female,5978,555,Home and lifestyle,Credit Card,2020-03-02,2020,3,2020-03-11,2020,3,2020-03-13,2020,3,2020-03-28,2020,3,5978,6,Team Dynamo,3,0.05,161.27,194.30,184.59,23.32,10
19092,In-Store,0,0,null,"Seattle, WA",1286,3001,2513,Female,5979,555,Home and lifestyle,Credit Card,2021-05-31,2021,5,2021-06-09,2021,6,2021-06-14,2021,6,2021-06-29,2021,6,5979,6,Team Dynamo,5,0.05,90.45,167.50,159.13,68.68,10
19099,In-Store,0,0,null,"Seattle, WA",1287,3001,2539,Female,5980,555,Home and lifestyle,Credit Card,2020-04-17,2020,4,2020-04-24,2020,4,2020-04-29,2020,4,2020-05-04,2020,5,5980,6,Team Dynamo,8,0.05,1251.29,2720.20,2584.19,1332.90,2
19107,In-Store,0,0,null,"Seattle, WA",1288,3001,2585,Female,5981,555,Home and lifestyle,Cash,2021-10-09,2021,10,2021-10-27,2021,10,2021-11-06,2021,11,2021-11-15,2021,11,5981,6,Team Dynamo,4,0.05,834.95,1246.20,1183.89,348.94,1
19112,In-Store,0,0,null,"Seattle, WA",1289,3001,2615,Female,5982,555,Home and lifestyle,Credit Card,2020-05-14,2020,5,2020-06-08,2020,6,2020-06-10,2020,6,2020-06-15,2020,6,5982,6,Team Dynamo,7,0.30,132.66,201.00,140.70,8.04,1
19132,In-Store,0,0,null,"Seattle, WA",1290,3001,2739,Male,5983,555,Home and lifestyle,Cash,2020-02-12,2020,2,2020-02-29,2020,2,2020-03-06,2020,3,2020-03-20,2020,3,5983,6,Team Dynamo,1,0.15,2925.35,5132.20,4362.37,1437.02,5
19142,In-Store,0,0,null,"Seattle, WA",1291,3001,2820,Male,5984,555,Home and lifestyle,Credit Card,2020-07-09,2020,7,2020-07-10,2020,7,2020-07-15,2020,7,2020-07-20,2020,7,5984,6,Team Dynamo,7,0.08,532.18,1132.30,1047.38,515.20,3
19161,In-Store,0,0,null,"Seattle, WA",1292,3001,2965,Female,5985,555,Home and lifestyle,Cash,2022-06-09,2022,6,2022-06-16,2022,6,2022-06-21,2022,6,2022-06-27,2022,6,5985,6,Team Dynamo,6,0.08,1058.06,2519.20,2330.26,1272.20,8
19173,In-Store,0,0,null,"Seattle, WA",1293,3001,3037,Male,5986,555,Home and lifestyle,Credit Card,2022-07-28,2022,7,2022-08-17,2022,8,2022-08-18,2022,8,2022-08-29,2022,8,5986,6,Team Dynamo,5,0.20,3036.11,5326.50,4261.20,1225.09,4
19204,In-Store,0,0,null,"Seattle, WA",1294,3001,3207,Male,5987,555,Home and lifestyle,Credit Card,2020-01-27,2020,1,2020-01-30,2020,1,2020-02-05,2020,2,2020-02-19,2020,2,5987,6,Team Dynamo,6,0.08,1541.00,3082.00,2850.85,1309.85,5
19225,In-Store,0,0,null,"Houston, TX",1295,1001,27,Female,5988,666,Sports and travel,Cash,2020-09-20,2020,9,2020-09-21,2020,9,2020-09-24,2020,9,2020-09-26,2020,9,5988,6,Team Dynamo,8,0.05,878.64,1112.20,1056.59,177.95,7
19235,In-Store,0,0,null,"Houston, TX",1296,1001,86,Male,5989,666,Sports and travel,Credit Card,2022-08-01,2022,8,2022-08-20,2022,8,2022-08-23,2022,8,2022-08-25,2022,8,5989,6,Team Dynamo,7,0.40,1857.24,2211.00,1326.60,-530.64,6
19281,In-Store,0,0,null,"Houston, TX",1297,1001,347,Female,5990,666,Sports and travel,Ewallet,2022-08-21,2022,8,2022-08-29,2022,8,2022-09-01,2022,9,2022-09-04,2022,9,5990,6,Team Dynamo,6,0.10,565.61,844.20,759.78,194.17,1
19283,In-Store,0,0,null,"Houston, TX",1298,1001,378,Female,5991,666,Sports and travel,Ewallet,2021-06-22,2021,6,2021-07-22,2021,7,2021-08-01,2021,8,2021-08-10,2021,8,5991,6,Team Dynamo,8,0.30,3887.07,5252.80,3676.96,-210.11,4
19321,In-Store,0,0,null,"Houston, TX",1299,1001,636,Female,5992,666,Sports and travel,Ewallet,2021-11-25,2021,11,2021-12-01,2021,12,2021-12-05,2021,12,2021-12-19,2021,12,5992,6,Team Dynamo,8,0.08,87.23,207.70,192.12,104.89,2
19323,In-Store,0,0,null,"Houston, TX",1300,1001,646,Female,5993,666,Sports and travel,Ewallet,2022-03-03,2022,3,2022-03-21,2022,3,2022-03-24,2022,3,2022-04-06,2022,4,5993,6,Team Dynamo,3,0.08,175.88,234.50,216.91,41.03,3
19337,In-Store,0,0,null,"Houston, TX",1301,1001,720,Female,5994,666,Sports and travel,Cash,2020-01-02,2020,1,2020-01-30,2020,1,2020-02-08,2020,2,2020-02-18,2020,2,5994,6,Team Dynamo,6,0.30,910.06,1936.30,1355.41,445.35,2
19339,In-Store,0,0,null,"Houston, TX",1302,1001,734,Male,5995,666,Sports and travel,Cash,2021-05-04,2021,5,2021-05-15,2021,5,2021-05-17,2021,5,2021-05-29,2021,5,5995,6,Team Dynamo,6,0.15,763.53,991.60,842.86,79.33,5
19345,In-Store,0,0,null,"Houston, TX",1303,1001,757,Female,5996,666,Sports and travel,Ewallet,2022-02-03,2022,2,2022-02-11,2022,2,2022-02-12,2022,2,2022-02-25,2022,2,5996,6,Team Dynamo,2,0.05,924.60,2010.00,1909.50,984.90,1
19347,In-Store,0,0,null,"Houston, TX",1304,1001,774,Male,5997,666,Sports and travel,Ewallet,2021-06-03,2021,6,2021-06-04,2021,6,2021-06-08,2021,6,2021-06-18,2021,6,5997,6,Team Dynamo,4,0.15,784.17,1018.40,865.64,81.47,4
19402,In-Store,0,0,null,"Los Angeles, CA",1305,2001,1088,Female,5998,666,Sports and travel,Credit Card,2022-10-08,2022,10,2022-10-14,2022,10,2022-10-16,2022,10,2022-10-25,2022,10,5998,6,Team Dynamo,2,0.08,1857.24,2653.20,2454.21,596.97,2
19410,In-Store,0,0,null,"Los Angeles, CA",1306,2001,1123,Male,5999,666,Sports and travel,Ewallet,2020-07-25,2020,7,2020-08-08,2020,8,2020-08-12,2020,8,2020-08-25,2020,8,5999,6,Team Dynamo,4,0.08,1453.23,3229.40,2987.20,1533.97,7
19412,In-Store,0,0,null,"Los Angeles, CA",1307,2001,1130,Female,6000,666,Sports and travel,Credit Card,2021-05-17,2021,5,2021-05-19,2021,5,2021-05-20,2021,5,2021-06-02,2021,6,6000,6,Team Dynamo,5,0.08,1684.18,2673.30,2472.80,788.62,5
19417,In-Store,0,0,null,"Los Angeles, CA",1308,2001,1163,Female,6001,666,Sports and travel,Credit Card,2020-08-19,2020,8,2020-08-26,2020,8,2020-08-30,2020,8,2020-09-14,2020,9,6001,6,Team Dynamo,5,0.08,715.29,1051.90,973.01,257.72,2
19418,In-Store,0,0,null,"Los Angeles, CA",1309,2001,1166,Female,6002,666,Sports and travel,Ewallet,2022-04-18,2022,4,2022-05-11,2022,5,2022-05-19,2022,5,2022-06-03,2022,6,6002,6,Team Dynamo,3,0.15,3023.04,3778.80,3211.98,188.94,9
19428,In-Store,0,0,null,"Los Angeles, CA",1310,2001,1241,Male,6003,666,Sports and travel,Credit Card,2022-05-03,2022,5,2022-05-25,2022,5,2022-06-01,2022,6,2022-06-06,2022,6,6003,6,Team Dynamo,8,0.15,854.25,1139.00,968.15,113.90,2
19429,In-Store,0,0,null,"Los Angeles, CA",1311,2001,1245,Male,6004,666,Sports and travel,Cash,2021-06-18,2021,6,2021-06-25,2021,6,2021-06-30,2021,6,2021-07-10,2021,7,6004,6,Team Dynamo,2,0.40,1823.27,3879.30,2327.58,504.31,4
19430,In-Store,0,0,null,"Los Angeles, CA",1312,2001,1265,Female,6005,666,Sports and travel,Ewallet,2021-05-05,2021,5,2021-05-30,2021,5,2021-06-05,2021,6,2021-06-12,2021,6,6005,6,Team Dynamo,5,0.08,1188.92,1829.10,1691.92,503.00,1
19441,In-Store,0,0,null,"Los Angeles, CA",1313,2001,1315,Female,6006,666,Sports and travel,Ewallet,2022-01-01,2022,1,2022-01-15,2022,1,2022-01-25,2022,1,2022-02-06,2022,2,6006,6,Team Dynamo,5,0.15,1708.43,3973.10,3377.14,1668.71,1
19444,In-Store,0,0,null,"Los Angeles, CA",1314,2001,1329,Male,6007,666,Sports and travel,Cash,2020-02-16,2020,2,2020-03-13,2020,3,2020-03-14,2020,3,2020-03-19,2020,3,6007,6,Team Dynamo,7,0.05,1603.71,2505.80,2380.51,776.80,5
19461,In-Store,0,0,null,"Los Angeles, CA",1315,2001,1420,Male,6008,666,Sports and travel,Cash,2021-12-02,2021,12,2021-12-06,2021,12,2021-12-10,2021,12,2021-12-15,2021,12,6008,6,Team Dynamo,8,0.20,3104.24,3832.40,3065.92,-38.32,4
19468,In-Store,0,0,null,"Los Angeles, CA",1316,2001,1471,Male,6009,666,Sports and travel,Cash,2020-02-21,2020,2,2020-02-29,2020,2,2020-03-06,2020,3,2020-03-09,2020,3,6009,6,Team Dynamo,4,0.40,2257.77,3892.70,2335.62,77.85,1
19497,In-Store,0,0,null,"Los Angeles, CA",1317,2001,1626,Male,6010,666,Sports and travel,Credit Card,2022-11-02,2022,11,2022-11-20,2022,11,2022-11-25,2022,11,2022-12-07,2022,12,6010,6,Team Dynamo,2,0.40,2515.72,3993.20,2395.92,-119.80,1
19531,In-Store,0,0,null,"Los Angeles, CA",1318,2001,1805,Female,6011,666,Sports and travel,Credit Card,2022-09-03,2022,9,2022-09-06,2022,9,2022-09-15,2022,9,2022-09-27,2022,9,6011,6,Team Dynamo,5,0.20,966.01,1788.90,1431.12,465.11,3
19532,In-Store,0,0,null,"Los Angeles, CA",1319,2001,1811,Female,6012,666,Sports and travel,Cash,2022-08-03,2022,8,2022-08-16,2022,8,2022-08-17,2022,8,2022-08-20,2022,8,6012,6,Team Dynamo,8,0.15,4170.28,6224.30,5290.66,1120.38,8
19561,In-Store,0,0,null,"Los Angeles, CA",1320,2001,1993,Female,6013,666,Sports and travel,Cash,2020-12-28,2020,12,2021-01-07,2021,1,2021-01-15,2021,1,2021-01-27,2021,1,6013,6,Team Dynamo,3,0.10,173.53,234.50,211.05,37.52,1
19572,In-Store,0,0,null,"Los Angeles, CA",1321,2001,2048,Female,6014,666,Sports and travel,Cash,2020-05-17,2020,5,2020-05-30,2020,5,2020-06-09,2020,6,2020-06-18,2020,6,6014,6,Team Dynamo,6,0.15,1196.62,2546.00,2164.10,967.48,2
